Sr,Name,Docstatus,Customer,Type of Invoice,Grand Total,Status,Currency,Grand Total (Company Currency),Outstanding Amount,Payment Due Date,Integrator ID,Party Account Currency,POS Profile,Date,Price List Rate,Item Name,Item,Sales Invoice
3154,ACC-SINV-2024-01330,1,Cash - Shopify ID,Full Payment,128100,Paid,IDR,128100,0,2024-04-28,321424,IDR,Shopify ID - Kasir,2024-04-28,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,e6bf1342a8
3155,ACC-SINV-2024-01329,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-28,321432,IDR,Shopify ID - Kasir,2024-04-28,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,1b2108b0a9
3156,ACC-SINV-2024-01329,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-28,321432,IDR,Shopify ID - Kasir,2024-04-28,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,6c7938a75a
3157,ACC-SINV-2024-01329,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-28,321432,IDR,Shopify ID - Kasir,2024-04-28,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,abcb8f71a4
3158,ACC-SINV-2024-01329,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-28,321432,IDR,Shopify ID - Kasir,2024-04-28,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,b5e4858b44
3159,MP-SINV-2024-69931,1,Cash - Shopify ID,Full Payment,102600,Paid,IDR,102600,0,2024-04-22,321441,IDR,Shopify ID - Kasir,2024-04-22,108000,RODEAR TRAVEL TOWEL LARGE - SNORKLE BLUE,TUCTA206900ISNG,ac6f662e1b
3160,MP-SINV-2024-69935,1,Cash - Shopify ID,Full Payment,245100,Paid,IDR,245100,0,2024-04-22,321447,IDR,Shopify ID - Kasir,2024-04-22,258000,SAGALAYA TOTE BAG - OLIVE,TUBTE339000OGBMFNG,da4c85c82b
3161,ACC-SINV-2024-01328-1,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-28,321465,IDR,Shopify ID - Kasir,2024-04-28,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,67ded3eac6
3162,ACC-SINV-2024-01328-1,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-28,321465,IDR,Shopify ID - Kasir,2024-04-28,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,6af9c06814
3163,ACC-SINV-2024-01328-1,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-28,321465,IDR,Shopify ID - Kasir,2024-04-28,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,6ffeb1a2df
3164,ACC-SINV-2024-01328-1,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-28,321465,IDR,Shopify ID - Kasir,2024-04-28,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,fd37967ab3
3165,MP-SINV-2024-69933,1,Cash - Shopify ID,Full Payment,64000,Paid,IDR,64000,0,2024-04-22,321313,IDR,Shopify ID - Kasir,2024-04-22,128000,Neo Sanbuk Expandable Pack - Underwear -  Beet Red,TUBOI200102RB,8d8d6cd2bf
3166,MP-SINV-2024-69121,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321057,IDR,Shopify ID - Kasir,2024-04-22,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,4d2a643a0a
3167,MP-SINV-2024-69121,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321057,IDR,Shopify ID - Kasir,2024-04-22,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,a8d714bc92
3168,MP-SINV-2024-69121,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321057,IDR,Shopify ID - Kasir,2024-04-22,458000,Ishikari 20+2 L Hitam,TPL4.MI.80030B,c90e7f76c2
3169,MP-SINV-2024-69121,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321057,IDR,Shopify ID - Kasir,2024-04-22,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,e24b35263a
3170,MP-SINV-2024-69934,1,Cash - Shopify ID,Full Payment,131100,Paid,IDR,131100,0,2024-04-22,321484,IDR,Shopify ID - Kasir,2024-04-22,138000,GANI LONG WALLET - BLACK,TMCWL304100BANG,54919cf934
3171,MP-SINV-2024-69921,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321488,IDR,Shopify ID - Kasir,2024-04-22,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,00cc0cb298
3172,MP-SINV-2024-69921,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321488,IDR,Shopify ID - Kasir,2024-04-22,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,4831bfd150
3173,MP-SINV-2024-69921,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321488,IDR,Shopify ID - Kasir,2024-04-22,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,815eddb7ff
3174,MP-SINV-2024-69921,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321488,IDR,Shopify ID - Kasir,2024-04-22,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,913c5d44d5
3175,MP-SINV-2024-69923,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321490,IDR,Shopify ID - Kasir,2024-04-22,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,1c3a6dcc27
3176,MP-SINV-2024-69923,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321490,IDR,Shopify ID - Kasir,2024-04-22,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,46cb22b937
3177,MP-SINV-2024-69923,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321490,IDR,Shopify ID - Kasir,2024-04-22,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,9ada017ac9
3178,MP-SINV-2024-69923,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-22,321490,IDR,Shopify ID - Kasir,2024-04-22,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,9d06470c6e
3179,MP-SINV-2024-70259,1,Cash - Shopify ID,Full Payment,139440,Paid,IDR,139440,0,2024-04-23,321505,IDR,Shopify ID - Kasir,2024-04-23,168000,NEO SEONGNAM TRAVEL POUCH - NAVY,TMBPT100702INNXNG,62818c356a
3180,MP-SINV-2024-69116,1,Cash - Shopify ID,Full Payment,750000,Paid,IDR,750000,0,2024-04-22,321096,IDR,Shopify ID - Kasir,2024-04-22,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,33eff4d863
3181,MP-SINV-2024-69116,1,Cash - Shopify ID,Full Payment,750000,Paid,IDR,750000,0,2024-04-22,321096,IDR,Shopify ID - Kasir,2024-04-22,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,3c415b108e
3182,MP-SINV-2024-69116,1,Cash - Shopify ID,Full Payment,750000,Paid,IDR,750000,0,2024-04-22,321096,IDR,Shopify ID - Kasir,2024-04-22,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,873e05844c
3183,MP-SINV-2024-69116,1,Cash - Shopify ID,Full Payment,750000,Paid,IDR,750000,0,2024-04-22,321096,IDR,Shopify ID - Kasir,2024-04-22,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,8d4e3f7968
3184,MP-SINV-2024-70265,1,Cash - Shopify ID,Full Payment,54000,Paid,IDR,54000,0,2024-04-23,321515,IDR,Shopify ID - Kasir,2024-04-23,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,066fe4a43e
3185,MP-SINV-2024-70268,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321519,IDR,Shopify ID - Kasir,2024-04-23,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,1a4d94a8c2
3186,MP-SINV-2024-70268,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321519,IDR,Shopify ID - Kasir,2024-04-23,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,3b71040670
3187,MP-SINV-2024-70268,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321519,IDR,Shopify ID - Kasir,2024-04-23,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,64d0e3421d
3188,MP-SINV-2024-70268,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321519,IDR,Shopify ID - Kasir,2024-04-23,158000,NAJU SLING BAG 3L DDMD BEET RED-X7 BLACK,TUBPT101003RB,fc7403976c
3189,MP-SINV-2024-70263,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321512,IDR,Shopify ID - Kasir,2024-04-23,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,1c94c45ccc
3190,MP-SINV-2024-70263,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321512,IDR,Shopify ID - Kasir,2024-04-23,158000,NAJU SLING BAG 3L  - BLACK,TUBPT101103BATRING,2b89ed4b4f
3191,MP-SINV-2024-70263,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321512,IDR,Shopify ID - Kasir,2024-04-23,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,7dfdbab72f
3192,MP-SINV-2024-70263,1,Cash - Shopify ID,Full Payment,216000,Paid,IDR,216000,0,2024-04-23,321512,IDR,Shopify ID - Kasir,2024-04-23,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,99a7b4c834
3193,MP-SINV-2024-62868,1,Cash - Shopify ID,Full Payment,277872,Paid,IDR,277872,0,2024-04-13,319424,IDR,Shopify ID - Kasir,2024-04-13,78000,DINERO MONEY BELT - BLACK,TUBMB302500BJNG,b848d4535e
3194,MP-SINV-2024-62868,1,Cash - Shopify ID,Full Payment,277872,Paid,IDR,277872,0,2024-04-13,319424,IDR,Shopify ID - Kasir,2024-04-13,158000,SHIBATA TP 2L Hitam,TPL4.MC.80070B,daedbe3d80
3195,MP-SINV-2024-62868,1,Cash - Shopify ID,Full Payment,277872,Paid,IDR,277872,0,2024-04-13,319424,IDR,Shopify ID - Kasir,2024-04-13,158000,SHIBATA TP 2L DARK GREY (DIAMOND),TPL4.MC.80070A,e5c8d85260
3196,ACC-SINV-2024-01327,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-28,319665,IDR,Shopify ID - Kasir,2024-04-28,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,836b811607
3197,ACC-SINV-2024-01327,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-28,319665,IDR,Shopify ID - Kasir,2024-04-28,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,9ae9001945
3198,ACC-SINV-2024-01327,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-28,319665,IDR,Shopify ID - Kasir,2024-04-28,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - BLACK ,TUCEE206900BANG,bc00d78b87
3199,ACC-SINV-2024-01327,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-28,319665,IDR,Shopify ID - Kasir,2024-04-28,78000,BRAZO HALF GLOVES - STEEL GREY,TUCGH205200GSNG,fdfddf4dfc
3200,MP-SINV-2024-66989,1,Cash - Shopify ID,Full Payment,189720,Paid,IDR,189720,0,2024-04-18,320521,IDR,Shopify ID - Kasir,2024-04-18,248000,ZIYAD SARUNG MOTIF - GREY,TMASG354300GCPOLAY,29c70dafad
3201,MP-SINV-2024-67189,1,Cash - Shopify ID,Full Payment,95000,Paid,IDR,95000,0,2024-04-18,320579,IDR,Shopify ID - Kasir,2024-04-18,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,42110ade59
3202,MP-SINV-2024-67189,1,Cash - Shopify ID,Full Payment,95000,Paid,IDR,95000,0,2024-04-18,320579,IDR,Shopify ID - Kasir,2024-04-18,28000,MIRAR ADJUSTABLE EYEGLASS STRAP,TUBRG206900XXNG,8577bdfbcb
3203,MP-SINV-2024-67192,1,Cash - Shopify ID,Full Payment,96000,Paid,IDR,96000,0,2024-04-18,320422,IDR,Shopify ID - Kasir,2024-04-18,96000,Dafi Shoepack - Black,TUBOH319300BAPOLNG,b479d93234
3204,MP-SINV-2024-67630,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-19,320645,IDR,Shopify ID - Kasir,2024-04-19,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - BLACK ,TUCEE206900BANG,0767764d74
3205,MP-SINV-2024-67630,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-19,320645,IDR,Shopify ID - Kasir,2024-04-19,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,275b575098
3206,MP-SINV-2024-67630,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-19,320645,IDR,Shopify ID - Kasir,2024-04-19,78000,BRAZO HALF GLOVES - BEET RED,TUCGH205200RBNG,e50b97ba5a
3207,MP-SINV-2024-67630,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-19,320645,IDR,Shopify ID - Kasir,2024-04-19,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,ee5c11aeea
3208,MP-SINV-2024-67488,1,Cash - Shopify ID,Full Payment,291300,Paid,IDR,291300,0,2024-04-19,320670,IDR,Shopify ID - Kasir,2024-04-19,178000,Kashiba 3 L Hitam,TPL4.MC.80120B,b3026a56e9
3209,MP-SINV-2024-67488,1,Cash - Shopify ID,Full Payment,291300,Paid,IDR,291300,0,2024-04-19,320670,IDR,Shopify ID - Kasir,2024-04-19,138000,GANI LONG WALLET - BLACK,TMCWL304100BANG,ca746f05a2
3210,MP-SINV-2024-67625,1,Cash - Shopify ID,Full Payment,145000,Paid,IDR,145000,0,2024-04-19,320691,IDR,Shopify ID - Kasir,2024-04-19,178000,Kashiba 3 L Tosca,TPL4.MC.80120T,2ec5c0b17d
3211,MP-SINV-2024-68269,1,Cash - Shopify ID,Full Payment,147740,Paid,IDR,147740,0,2024-04-20,320702,IDR,Shopify ID - Kasir,2024-04-20,178000,NEO HASEONG TRAVEL POUCH - BLACK,TMBPT200300BANXNG,2d1078470e
3212,MP-SINV-2024-68005,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-19,320706,IDR,Shopify ID - Kasir,2024-04-19,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,0c50454daf
3213,MP-SINV-2024-68005,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-19,320706,IDR,Shopify ID - Kasir,2024-04-19,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,2a63c390d7
3214,MP-SINV-2024-68005,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-19,320706,IDR,Shopify ID - Kasir,2024-04-19,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,67d7fb6e12
3215,MP-SINV-2024-68005,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-19,320706,IDR,Shopify ID - Kasir,2024-04-19,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,88e786b4a7
3216,MP-SINV-2024-68002,1,Cash - Shopify ID,Full Payment,405584,Paid,IDR,405584,0,2024-04-19,320708,IDR,Shopify ID - Kasir,2024-04-19,418000,ALMAGRO OFFICE BACKPACK - GREY,TMBBO203300GRNXNG,629f175e98
3217,MP-SINV-2024-68002,1,Cash - Shopify ID,Full Payment,405584,Paid,IDR,405584,0,2024-04-19,320708,IDR,Shopify ID - Kasir,2024-04-19,128000,HACHU PASPORT POUCH -GREY ,TUBPP200100GDTRING,6ffb68aac1
3218,MP-SINV-2024-68002,1,Cash - Shopify ID,Full Payment,405584,Paid,IDR,405584,0,2024-04-19,320708,IDR,Shopify ID - Kasir,2024-04-19,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,b72d60ea60
3219,MP-SINV-2024-68001,1,Cash - Shopify ID,Full Payment,340200,Paid,IDR,340200,0,2024-04-19,320711,IDR,Shopify ID - Kasir,2024-04-19,378000,NEO GANGHWA DAYPACK 19L - NAVY,TMBBD201819INNXNG,e98d171827
3220,MP-SINV-2024-68246,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320714,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,0593831a56
3221,MP-SINV-2024-68246,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320714,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,10da2f4e69
3222,MP-SINV-2024-68246,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320714,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,182f81e1f8
3223,MP-SINV-2024-68246,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320714,IDR,Shopify ID - Kasir,2024-04-20,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,2b65e7c572
3224,MP-SINV-2024-68170,1,Cash - Shopify ID,Full Payment,125579,Paid,IDR,125579,0,2024-04-20,320720,IDR,Shopify ID - Kasir,2024-04-20,178000,NEO HASEONG TRAVEL POUCH - BLACK,TMBPT200300BANXNG,ab50645d89
3225,MP-SINV-2024-68245,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320723,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,4a702f86d0
3226,MP-SINV-2024-68245,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320723,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,4d9ec8d6f0
3227,MP-SINV-2024-68245,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320723,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,9b2b8e0be2
3228,MP-SINV-2024-68245,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320723,IDR,Shopify ID - Kasir,2024-04-20,418000,AQUILA OFFICE BACKPACK - NAVY,TMBBO203400INNG,cc9a0866bd
3229,MP-SINV-2024-68211,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-20,320705,IDR,Shopify ID - Kasir,2024-04-20,178000,Kashiba 3 L Dark Grey,TPL4.MC.80120A,12a8966794
3230,MP-SINV-2024-68211,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-20,320705,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - OLIVE,TUBOS200100OGBIMNG,4e63f91864
3231,MP-SINV-2024-68211,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-20,320705,IDR,Shopify ID - Kasir,2024-04-20,48000,ASEAR 2 IN 1 ELECTRONIC CLEANSER - BLACK ,TUCEE206900BANG,964e80ef7a
3232,MP-SINV-2024-68211,1,Cash - Shopify ID,Full Payment,178000,Paid,IDR,178000,0,2024-04-20,320705,IDR,Shopify ID - Kasir,2024-04-20,78000,BRAZO HALF GLOVES - BEET RED,TUCGH205200RBNG,df6ab27ff1
3233,MP-SINV-2024-68861,1,Cash - Shopify ID,Full Payment,354838.83,Paid,IDR,354838.83,0,2024-04-21,320752-1,IDR,Shopify ID - Kasir,2024-04-21,458000,Ishikari 20+2 L Navy (Legion Blue),TPL4.MI.80030N,1005c4a6a3
3234,MP-SINV-2024-68171,1,Cash - Shopify ID,Full Payment,39000,Paid,IDR,39000,0,2024-04-20,320755,IDR,Shopify ID - Kasir,2024-04-20,78000,DEDO HALF GLOVES - MISTY GREY,TMCGH205300GMNG,8a20cfa8fc
3235,MP-SINV-2024-68006,1,Cash - Shopify ID,Full Payment,78000,Paid,IDR,78000,0,2024-04-19,319984,IDR,Shopify ID - Kasir,2024-04-19,78000,BRAZO HALF GLOVES - BEET RED,TUCGH205200RBNG,28c33543ab
3236,MP-SINV-2024-68199,1,Cash - Shopify ID,Full Payment,214140,Paid,IDR,214140,0,2024-04-20,320788,IDR,Shopify ID - Kasir,2024-04-20,258000,AKASA WAISTBAG - GREY,TUBWB305500GSPOLNG,22fa0ce09b
3237,MP-SINV-2024-68221,1,Cash - Shopify ID,Full Payment,69139,Paid,IDR,69139,0,2024-04-20,320794,IDR,Shopify ID - Kasir,2024-04-20,98000,NEO ODER WALLET B - NAVY,TUCWL101100ILPOLNG,1eaafe4cfc
3238,MP-SINV-2024-68253,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320842,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,23b7a18062
3239,MP-SINV-2024-68253,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320842,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,59d028f152
3240,MP-SINV-2024-68253,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320842,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,8c864736f5
3241,MP-SINV-2024-68253,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320842,IDR,Shopify ID - Kasir,2024-04-20,458000,Ishikari 20+2 L Hitam,TPL4.MI.80030B,98100143c9
3242,MP-SINV-2024-68249,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320852,IDR,Shopify ID - Kasir,2024-04-20,418000,AQUILA OFFICE BACKPACK - BLACK,TMBBO2034BJNG,51b0837e86
3243,MP-SINV-2024-68249,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320852,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,86a04e30ca
3244,MP-SINV-2024-68249,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320852,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,909d39e876
3245,MP-SINV-2024-68249,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320852,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,f442561f25
3246,MP-SINV-2024-68385,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320874,IDR,Shopify ID - Kasir,2024-04-20,418000,SOLANA OFFICE BACKPACK - NAVY,TMBBO206200INNG,964994387c
3247,MP-SINV-2024-68385,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320874,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,dafecb2d3e
3248,MP-SINV-2024-68385,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320874,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,e01c5708a5
3249,MP-SINV-2024-68385,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320874,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,f15985779a
3250,MP-SINV-2024-68348,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320878,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,0aa7e28819
3251,MP-SINV-2024-68348,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320878,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,145709f6e2
3252,MP-SINV-2024-68348,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320878,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,7982174d07
3253,MP-SINV-2024-68348,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320878,IDR,Shopify ID - Kasir,2024-04-20,418000,SOLANA OFFICE BACKPACK - BLACK,TMBBO206200BJNG,c89c154fa1
3254,MP-SINV-2024-68351,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320880,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,144c504b59
3255,MP-SINV-2024-68351,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320880,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,27667ef2f5
3256,MP-SINV-2024-68351,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320880,IDR,Shopify ID - Kasir,2024-04-20,458000,Ishikari 20+2 L Nine Iron Grey,TPL4.MI.80030A,9bd05340e9
3257,MP-SINV-2024-68351,1,Cash - Shopify ID,Full Payment,375000,Paid,IDR,375000,0,2024-04-20,320880,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,cab0b6829b
3258,MP-SINV-2024-68352,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320881,IDR,Shopify ID - Kasir,2024-04-20,88000,NEO SAMGEO CARD HOLDER - BLACK,TMCWK200400BJNG,177216a6d4
3259,MP-SINV-2024-68352,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320881,IDR,Shopify ID - Kasir,2024-04-20,108000,JARRA TUMBLER GRAPHIC - BLACK,TTUCBT300100BADA,58ab73d1c3
3260,MP-SINV-2024-68352,1,Cash - Shopify ID,Full Payment,365000,Paid,IDR,365000,0,2024-04-20,320881,IDR,Shopify ID - Kasir,2024-04-20,78000,EVO MUSU STATIONERY - BLACK,TUCOS200100BABIMNG,8068f47922
